date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
"Friday, December 12, 2014",26,22,0,8.7,6,1,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,17,25,25,22,29,0,74,0,1015,22,10,302,16
"Friday, December 12, 2014",26,22,0,8.7,6,1,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,17,22,24,22,28,0,75,0,1017,22,10,308,14
"Friday, December 12, 2014",26,22,0,8.7,6,7,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,17,26,26,25,23,0,61,0,1018,25,10,308,18
"Friday, December 12, 2014",26,22,0,8.7,6,7,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,15,27,27,26,25,0,51,0,1016,26,10,306,21
"Friday, December 12, 2014",26,22,0,8.7,6,7,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,15,26,26,25,26,0,54,0,1015,25,10,309,21
"Friday, December 12, 2014",26,22,0,8.7,6,6,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,17,25,25,23,24,0,69,0,1017,23,10,344,15
"Friday, December 12, 2014",26,22,0,8.7,6,1,58,10:54 PM,11:02 AM,6:57 AM,5:36 PM,17,25,25,23,24,0,70,0,1017,23,10,23,14
"Saturday, December 13, 2014",27,20,0,8.7,6,1,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,16,25,25,22,24,0,66,0,1017,22,10,51,13
"Saturday, December 13, 2014",27,20,0,8.7,6,1,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,15,21,24,21,26,0,66,0,1017,21,10,56,14
"Saturday, December 13, 2014",27,20,0,8.7,6,1,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,13,20,20,20,30,1,63,0,1019,20,10,78,17
"Saturday, December 13, 2014",27,20,0,8.7,6,6,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,11,25,25,24,23,0,43,0,1020,24,10,90,18
"Saturday, December 13, 2014",27,20,0,8.7,6,7,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,11,27,27,27,13,0,36,0,1019,27,10,98,9
"Saturday, December 13, 2014",27,20,0,8.7,6,7,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,11,27,27,27,18,0,35,0,1017,27,10,1,12
"Saturday, December 13, 2014",27,20,0,8.7,6,6,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,12,25,25,24,36,0,47,0,1018,24,10,34,19
"Saturday, December 13, 2014",27,20,0,8.7,6,1,51,11:44 PM,11:39 AM,6:57 AM,5:36 PM,10,24,24,23,34,0,43,0,1019,23,10,64,18
"Sunday, December 14, 2014",27,19,0,8.7,6,1,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,7,21,24,21,29,0,40,0,1019,21,10,78,15
"Sunday, December 14, 2014",27,19,0,8.7,6,1,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,6,20,20,20,26,0,41,0,1019,20,10,81,13
"Sunday, December 14, 2014",27,19,0,8.7,6,1,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,6,19,19,19,23,0,42,0,1020,19,10,79,11
"Sunday, December 14, 2014",27,19,0,8.7,6,6,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,6,24,24,23,12,0,32,0,1021,23,10,97,9
"Sunday, December 14, 2014",27,19,0,8.7,6,7,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,9,26,26,26,3,0,34,0,1019,26,10,15,2
"Sunday, December 14, 2014",27,19,0,8.7,6,7,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,8,26,26,27,13,0,31,0,1018,27,10,322,9
"Sunday, December 14, 2014",27,19,0,8.7,6,6,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,10,25,25,24,30,0,42,0,1019,24,10,4,17
"Sunday, December 14, 2014",27,19,0,8.7,6,1,44,No moonrise,12:14 PM,6:58 AM,5:36 PM,11,25,25,23,28,2,48,0,1020,23,10,40,14
"Monday, December 15, 2014",27,20,0,8.7,6,1,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,8,22,24,22,26,10,42,0,1019,22,10,82,13
"Monday, December 15, 2014",27,20,0,8.7,6,1,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,6,21,21,21,19,32,38,0,1019,21,10,87,9
"Monday, December 15, 2014",27,20,0,8.7,6,1,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,5,21,21,21,18,38,37,0,1020,20,10,112,9
"Monday, December 15, 2014",27,20,0,8.7,6,6,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,6,25,25,25,12,22,31,0,1021,25,10,131,9
"Monday, December 15, 2014",27,20,0,8.7,6,7,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,12,26,26,26,3,32,41,0,1019,26,10,333,2
"Monday, December 15, 2014",27,20,0,8.7,6,7,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,10,26,26,27,23,10,34,0,1018,27,10,341,16
"Monday, December 15, 2014",27,20,0,8.7,6,6,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,12,25,25,24,30,14,48,0,1019,24,10,4,18
"Monday, December 15, 2014",27,20,0,8.7,6,1,36,12:33 AM,12:49 PM,6:59 AM,5:37 PM,12,25,25,23,26,32,49,0,1020,23,10,40,14
"Tuesday, December 16, 2014",26,21,0,8.7,6,1,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,9,22,24,22,21,33,43,0,1019,22,10,65,10
"Tuesday, December 16, 2014",26,21,0,8.7,6,1,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,6,21,21,21,20,9,38,0,1019,21,10,60,10
"Tuesday, December 16, 2014",26,21,0,8.7,6,1,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,5,21,21,21,18,6,36,0,1020,21,10,67,9
"Tuesday, December 16, 2014",26,21,0,8.7,6,6,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,8,25,25,24,12,5,35,0,1021,24,10,61,9
"Tuesday, December 16, 2014",26,21,0,8.7,6,7,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,12,26,26,26,14,3,41,0,1019,26,10,2,11
"Tuesday, December 16, 2014",26,21,0,8.7,6,7,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,14,26,26,26,22,0,49,0,1017,26,10,356,17
"Tuesday, December 16, 2014",26,21,0,8.7,6,6,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,16,25,25,23,28,0,63,0,1019,23,10,3,18
"Tuesday, December 16, 2014",26,21,0,8.7,6,1,29,1:24 AM,1:26 PM,6:59 AM,5:37 PM,16,25,25,22,25,0,66,0,1020,22,10,18,15
"Wednesday, December 17, 2014",25,19,0,8.7,6,1,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,15,22,24,22,24,0,65,0,1019,22,10,35,14
"Wednesday, December 17, 2014",25,19,0,8.7,6,1,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,14,20,20,20,16,0,68,0,1019,20,10,37,9
"Wednesday, December 17, 2014",25,19,0,8.7,6,1,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,13,19,19,19,12,0,68,0,1020,19,10,26,6
"Wednesday, December 17, 2014",25,19,0,8.7,6,6,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,13,25,25,23,11,0,51,0,1021,23,10,9,9
"Wednesday, December 17, 2014",25,19,0,8.7,6,6,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,13,26,26,25,19,0,48,0,1020,25,10,328,15
"Wednesday, December 17, 2014",25,19,0,8.7,6,6,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,15,26,26,24,24,0,57,0,1018,24,10,324,19
"Wednesday, December 17, 2014",25,19,0,8.7,6,6,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,17,25,25,23,24,2,70,0,1020,23,10,327,16
"Wednesday, December 17, 2014",25,19,0,8.7,6,1,22,2:15 AM,2:04 PM,7:00 AM,5:38 PM,17,22,25,22,22,0,72,0,1020,22,10,313,13
"Thursday, December 18, 2014",25,21,0,8.7,6,1,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,17,22,24,22,27,7,73,0,1020,22,10,303,16
"Thursday, December 18, 2014",25,21,0,8.7,6,1,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,18,22,24,22,36,21,79,0,1019,21,10,319,22
"Thursday, December 18, 2014",25,21,0,8.7,6,1,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,18,21,24,21,34,16,79,0,1020,21,10,322,21
"Thursday, December 18, 2014",25,21,0,8.7,6,6,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,17,25,25,24,28,0,65,0,1020,24,10,319,23
"Thursday, December 18, 2014",25,21,0,8.7,6,6,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,16,26,26,25,36,0,57,0,1020,25,10,320,31
"Thursday, December 18, 2014",25,21,0,8.7,6,6,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,14,25,25,24,33,0,56,0,1018,24,10,318,26
"Thursday, December 18, 2014",25,21,0,8.7,6,6,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,15,22,25,22,31,0,63,0,1020,22,10,317,21
"Thursday, December 18, 2014",25,21,0,8.7,6,1,15,3:09 AM,2:45 PM,7:00 AM,5:38 PM,15,21,21,21,25,2,67,0,1021,21,10,313,15
"Friday, December 19, 2014",24,19,0,8.7,6,1,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,15,20,20,20,22,8,71,0,1021,20,10,307,13
"Friday, December 19, 2014",24,19,0,8.7,6,1,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,14,19,19,19,21,43,73,0,1021,19,10,305,12
"Friday, December 19, 2014",24,19,0,8.7,6,1,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,14,19,19,19,16,37,76,0,1022,19,10,309,8
"Friday, December 19, 2014",24,19,0,8.7,6,6,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,14,22,25,22,10,27,62,0,1023,22,10,326,8
"Friday, December 19, 2014",24,19,0,8.7,6,6,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,14,25,25,23,15,0,55,0,1021,23,10,322,12
"Friday, December 19, 2014",24,19,0,8.7,6,6,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,15,25,25,24,20,0,57,0,1019,24,10,313,15
"Friday, December 19, 2014",24,19,0,8.7,6,6,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,15,22,24,22,23,0,69,0,1020,22,10,318,15
"Friday, December 19, 2014",24,19,0,8.7,6,1,7,4:05 AM,3:31 PM,7:01 AM,5:39 PM,16,21,21,21,20,0,75,0,1021,21,10,326,13
"Saturday, December 20, 2014",24,18,0,8.7,6,1,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,16,20,20,20,15,0,76,0,1020,20,10,352,9
"Saturday, December 20, 2014",24,18,0,8.7,6,1,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,15,19,19,19,11,0,77,0,1020,19,10,347,6
"Saturday, December 20, 2014",24,18,0,8.7,6,1,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,15,18,18,18,7,0,80,0,1020,18,10,333,3
"Saturday, December 20, 2014",24,18,0,8.7,6,6,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,14,22,24,22,3,0,64,0,1021,22,10,230,2
"Saturday, December 20, 2014",24,18,0,8.7,6,6,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,13,25,25,24,12,0,53,0,1019,24,10,292,10
"Saturday, December 20, 2014",24,18,0,8.7,6,6,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,14,25,25,24,15,0,53,0,1018,24,10,302,12
"Saturday, December 20, 2014",24,18,0,8.7,6,6,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,15,21,24,21,24,0,69,0,1018,21,10,319,16
"Saturday, December 20, 2014",24,18,0,8.7,6,1,0,5:03 AM,4:21 PM,7:01 AM,5:39 PM,15,20,20,20,15,0,72,0,1019,20,10,335,9
"Sunday, December 21, 2014",23,18,0,8.7,6,1,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,15,19,19,19,10,0,75,0,1017,19,10,319,5
"Sunday, December 21, 2014",23,18,0,8.7,6,1,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,15,18,18,18,10,0,80,0,1017,18,10,205,5
"Sunday, December 21, 2014",23,18,0,8.7,6,1,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,15,18,18,18,16,0,82,0,1017,18,10,212,9
"Sunday, December 21, 2014",23,18,0,8.7,6,6,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,14,21,21,21,12,0,65,0,1017,21,10,197,9
"Sunday, December 21, 2014",23,18,0,8.7,6,6,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,12,25,25,23,14,0,49,0,1015,23,10,247,11
"Sunday, December 21, 2014",23,18,0,8.7,6,6,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,11,25,25,23,16,0,45,0,1014,23,10,304,12
"Sunday, December 21, 2014",23,18,0,8.7,6,6,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,12,21,21,21,21,0,56,0,1015,21,10,325,13
"Sunday, December 21, 2014",23,18,0,8.7,6,1,0,6:01 AM,5:16 PM,7:02 AM,5:39 PM,12,19,19,19,11,0,64,0,1015,19,10,321,6
"Monday, December 22, 2014",25,18,0,8.7,6,1,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,12,18,18,18,8,0,67,0,1014,18,10,269,4
"Monday, December 22, 2014",25,18,0,8.7,6,1,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,12,18,18,18,14,0,68,0,1014,18,10,229,7
"Monday, December 22, 2014",25,18,0,8.7,6,1,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,12,18,18,18,20,0,67,0,1015,18,10,212,10
"Monday, December 22, 2014",25,18,0,8.7,6,6,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,10,22,24,22,17,2,48,0,1016,22,10,227,13
"Monday, December 22, 2014",25,18,0,8.7,6,6,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,10,25,25,25,20,4,39,0,1014,25,10,270,17
"Monday, December 22, 2014",25,18,0,8.7,6,6,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,12,25,25,24,23,4,47,0,1013,24,10,282,18
"Monday, December 22, 2014",25,18,0,8.7,6,6,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,16,25,25,22,25,4,66,0,1014,22,10,298,16
"Monday, December 22, 2014",25,18,0,8.7,6,1,0,7:00 AM,6:15 PM,7:02 AM,5:40 PM,17,22,25,22,25,6,74,0,1015,22,10,314,15
"Tuesday, December 23, 2014",24,21,0,8.7,6,1,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,17,22,24,22,30,9,75,0,1015,22,10,317,18
"Tuesday, December 23, 2014",24,21,0,8.7,6,1,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,16,21,21,21,23,12,75,0,1015,21,10,304,14
"Tuesday, December 23, 2014",24,21,0,8.7,6,1,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,16,21,21,21,26,13,73,0,1016,21,10,295,15
"Tuesday, December 23, 2014",24,21,0,8.7,6,6,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,14,25,25,23,22,11,58,0,1018,23,10,297,17
"Tuesday, December 23, 2014",24,21,0,8.7,6,6,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,14,25,25,24,26,8,52,0,1016,24,10,308,22
"Tuesday, December 23, 2014",24,21,0,8.7,6,6,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,14,25,25,24,21,6,56,0,1015,24,10,325,17
"Tuesday, December 23, 2014",24,21,0,8.7,6,6,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,15,22,25,22,24,7,66,0,1016,22,10,325,16
"Tuesday, December 23, 2014",24,21,0,8.7,6,1,7,7:57 AM,7:18 PM,7:03 AM,5:40 PM,15,21,24,21,23,7,68,0,1017,21,10,326,15
"Wednesday, December 24, 2014",24,21,0,8.7,6,1,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,15,21,21,21,24,6,67,0,1017,21,10,310,14
"Wednesday, December 24, 2014",24,21,0,8.7,6,1,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,15,21,21,21,25,7,68,0,1018,21,10,307,15
"Wednesday, December 24, 2014",24,21,0,8.7,6,1,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,14,21,21,21,29,6,67,0,1019,21,10,309,17
"Wednesday, December 24, 2014",24,21,0,8.7,6,6,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,13,25,25,24,27,6,52,0,1021,24,10,312,22
"Wednesday, December 24, 2014",24,21,0,8.7,6,6,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,12,25,25,24,32,6,47,0,1020,24,10,314,28
"Wednesday, December 24, 2014",24,21,0,8.7,6,6,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,12,25,25,24,29,7,48,0,1019,24,10,319,22
"Wednesday, December 24, 2014",24,21,0,8.7,6,6,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,12,22,25,22,37,7,55,0,1020,22,10,307,25
"Wednesday, December 24, 2014",24,21,0,8.7,6,1,14,8:50 AM,8:21 PM,7:03 AM,5:41 PM,13,21,24,21,40,2,58,0,1022,21,10,306,26
"Thursday, December 25, 2014",23,20,0,8.7,6,1,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,13,21,21,21,45,0,62,0,1022,21,10,307,29
"Thursday, December 25, 2014",23,20,0,8.7,6,1,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,13,20,20,20,41,0,65,0,1021,20,10,306,26
"Thursday, December 25, 2014",23,20,0,8.7,6,1,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,13,20,20,20,41,0,67,0,1022,20,10,307,26
"Thursday, December 25, 2014",23,20,0,8.7,6,6,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,13,22,25,22,28,0,59,0,1023,22,10,309,23
"Thursday, December 25, 2014",23,20,0,8.7,6,6,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,14,25,25,23,29,21,59,0,1022,23,10,311,26
"Thursday, December 25, 2014",23,20,0,8.7,6,6,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,14,25,25,22,28,0,60,0,1020,22,10,320,22
"Thursday, December 25, 2014",23,20,0,8.7,6,6,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,15,21,21,21,27,0,68,0,1021,21,10,315,18
"Thursday, December 25, 2014",23,20,0,8.7,6,1,21,9:41 AM,9:25 PM,7:04 AM,5:42 PM,14,20,20,20,22,0,68,0,1022,20,10,323,14
"Friday, December 26, 2014",24,17,0,8.7,6,1,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,13,19,19,19,16,0,67,0,1021,19,10,329,9
"Friday, December 26, 2014",24,17,0,8.7,6,1,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,12,18,18,18,12,0,67,0,1021,18,10,329,6
"Friday, December 26, 2014",24,17,0,8.7,6,1,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,12,18,18,18,11,0,68,0,1021,17,10,30,5
"Friday, December 26, 2014",24,17,0,8.7,6,6,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,11,21,21,21,8,0,53,0,1022,21,10,45,6
"Friday, December 26, 2014",24,17,0,8.7,6,6,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,10,25,25,23,10,0,42,0,1020,23,10,4,8
"Friday, December 26, 2014",24,17,0,8.7,6,6,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,11,25,25,24,18,0,45,0,1019,24,10,327,13
"Friday, December 26, 2014",24,17,0,8.7,6,6,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,14,21,24,21,26,0,63,0,1020,21,10,333,17
"Friday, December 26, 2014",24,17,0,8.7,6,1,29,10:27 AM,10:27 PM,7:04 AM,5:42 PM,13,21,21,21,18,0,64,0,1019,21,10,343,11
"Saturday, December 27, 2014",23,19,0,8.7,6,1,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,13,20,20,20,19,0,64,0,1019,20,10,325,10
"Saturday, December 27, 2014",23,19,0,8.7,6,1,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,13,19,19,19,17,0,69,0,1019,19,10,273,9
"Saturday, December 27, 2014",23,19,0,8.7,6,1,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,13,19,19,19,18,0,72,0,1019,19,10,281,9
"Saturday, December 27, 2014",23,19,0,8.7,6,6,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,13,22,25,22,9,0,58,0,1021,22,10,292,7
"Saturday, December 27, 2014",23,19,0,8.7,6,6,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,13,25,25,23,15,0,52,0,1019,23,10,308,12
"Saturday, December 27, 2014",23,19,0,8.7,6,6,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,14,25,25,23,20,0,56,0,1017,23,10,325,16
"Saturday, December 27, 2014",23,19,0,8.7,6,6,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,15,21,24,21,23,0,69,0,1018,21,10,327,15
"Saturday, December 27, 2014",23,19,0,8.7,6,1,36,11:12 AM,11:29 PM,7:05 AM,5:43 PM,15,20,20,20,19,0,72,0,1018,20,10,311,12
"Sunday, December 28, 2014",23,18,0,8.7,6,1,43,11:54 AM,No moonset,7:05 AM,5:43 PM,15,19,19,19,19,0,75,0,1018,19,10,301,12
"Sunday, December 28, 2014",23,18,0,8.7,6,1,43,11:54 AM,No moonset,7:05 AM,5:43 PM,15,19,19,19,21,3,79,0,1018,19,10,292,12
"Sunday, December 28, 2014",23,18,0,8.7,6,1,43,11:54 AM,No moonset,7:05 AM,5:43 PM,15,18,18,18,16,19,82,0,1019,18,10,283,9
"Sunday, December 28, 2014",23,18,0,8.7,6,6,43,11:54 AM,No moonset,7:05 AM,5:43 PM,15,21,21,21,8,24,70,0,1020,21,10,263,6
"Sunday, December 28, 2014",23,18,0,8.7,6,6,43,11:54 AM,No moonset,7:05 AM,5:43 PM,15,25,25,23,18,0,61,0,1019,23,10,301,14
"Sunday, December 28, 2014",23,18,0,8.7,6,6,43,11:54 AM,No moonset,7:05 AM,5:43 PM,16,25,25,23,22,0,63,0,1017,23,10,319,17
"Sunday, December 28, 2014",23,18,0,8.7,6,6,43,11:54 AM,No moonset,7:05 AM,5:43 PM,17,21,24,21,22,0,76,0,1018,21,10,311,15
"Sunday, December 28, 2014",23,18,0,8.7,6,1,43,11:54 AM,No moonset,7:05 AM,5:43 PM,17,20,20,20,17,0,80,0,1018,20,10,312,10
"Monday, December 29, 2014",25,19,0,8.7,6,1,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,17,20,20,20,12,0,82,0,1017,20,10,310,7
"Monday, December 29, 2014",25,19,0,8.7,6,1,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,16,19,19,19,11,0,85,0,1016,19,10,292,6
"Monday, December 29, 2014",25,19,0,8.7,6,1,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,16,19,19,19,12,0,85,0,1017,19,10,267,6
"Monday, December 29, 2014",25,19,0,8.7,6,6,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,16,22,25,22,10,0,68,0,1018,22,10,271,8
"Monday, December 29, 2014",25,19,0,8.7,6,6,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,16,26,26,25,18,0,57,0,1016,25,10,297,14
"Monday, December 29, 2014",25,19,0,8.7,6,6,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,15,26,26,25,21,0,56,0,1014,25,10,307,16
"Monday, December 29, 2014",25,19,0,8.7,6,6,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,15,25,25,22,19,0,65,0,1016,22,10,312,12
"Monday, December 29, 2014",25,19,0,8.7,6,1,51,12:36 PM,12:28 AM,7:05 AM,5:44 PM,15,21,21,21,7,3,71,0,1015,21,10,284,4
"Tuesday, December 30, 2014",26,19,0,8.7,6,1,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,15,20,20,20,8,5,70,0,1015,20,10,225,4
"Tuesday, December 30, 2014",26,19,0,8.7,6,1,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,14,20,20,20,11,7,69,0,1014,20,10,251,5
"Tuesday, December 30, 2014",26,19,0,8.7,6,1,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,13,19,19,19,16,5,66,0,1015,19,10,230,8
"Tuesday, December 30, 2014",26,19,0,8.7,6,6,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,13,25,25,24,16,4,50,0,1015,24,10,233,12
"Tuesday, December 30, 2014",26,19,0,8.7,6,7,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,14,26,26,26,23,5,47,0,1013,26,10,291,18
"Tuesday, December 30, 2014",26,19,0,8.7,6,6,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,15,26,26,25,27,0,56,0,1012,25,10,312,21
"Tuesday, December 30, 2014",26,19,0,8.7,6,6,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,18,25,25,22,33,0,75,0,1013,22,10,298,22
"Tuesday, December 30, 2014",26,19,0,8.7,6,1,58,1:20 PM,1:28 AM,7:06 AM,5:44 PM,17,22,24,22,34,6,74,0,1014,22,10,303,22
"Wednesday, December 31, 2014",24,20,0,8.7,6,1,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,16,21,24,21,35,0,71,0,1013,21,10,309,21
"Wednesday, December 31, 2014",24,20,0,8.7,6,1,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,16,21,21,21,32,0,72,0,1013,21,10,314,19
"Wednesday, December 31, 2014",24,20,0,8.7,6,1,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,15,21,21,21,32,2,72,0,1015,20,10,310,18
"Wednesday, December 31, 2014",24,20,0,8.7,6,6,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,15,25,25,23,24,0,60,0,1016,23,10,311,18
"Wednesday, December 31, 2014",24,20,0,8.7,6,6,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,15,25,25,24,27,0,56,0,1014,24,10,311,23
"Wednesday, December 31, 2014",24,20,0,8.7,6,6,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,15,25,25,23,27,0,60,0,1013,23,10,308,21
"Wednesday, December 31, 2014",24,20,0,8.7,6,6,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,16,22,24,22,28,0,72,0,1014,22,10,312,19
"Wednesday, December 31, 2014",24,20,0,8.7,6,1,62,2:04 PM,2:26 AM,7:06 AM,5:45 PM,17,21,21,21,20,3,77,0,1016,21,10,332,13
"Thursday, January 1, 2015",25,19,0,8.7,6,1,72,2:50 PM,3:23 AM,7:06 AM,5:46 PM,17,20,20,20,16,0,81,0,1016,20,10,345,10
"Thursday, January 1, 2015",25,19,0,8.7,6,1,72,2:50 PM,3:23 AM,7:06 AM,5:46 PM,17,20,20,20,19,2,81,0,1015,20,10,13,11
"Thursday, January 1, 2015",25,19,0,8.7,6,1,72,2:50 PM,3:23 AM,7:06 AM,5:46 PM,15,19,19,19,20,1,78,0,1017,19,10,34,11
"Thursday, January 1, 2015",25,19,0,8.7,6,6,72,2:50 PM,3:23 AM,7:06 AM,5:46 PM,13,25,25,23,13,0,56,0,1018,23,10,55,10
